X,Y,Z
9.58464,1.95827,0
9.58214,1.95328,0
9.57962,1.94827,0
9.57709,1.94326,0
9.57455,1.93826,0
9.57201,1.93328,0
9.56946,1.9283,0
9.5669,1.92334,0
9.56433,1.91839,0
9.56176,1.91344,0
9.55918,1.90851,0
9.55659,1.90359,0
9.55399,1.89869,0
9.55139,1.89379,0
9.54878,1.8889,0
9.54616,1.88403,0
9.54354,1.87916,0
9.54091,1.87431,0
9.53827,1.86947,0
9.53562,1.86463,0
9.53297,1.85981,0
9.53031,1.85501,0
9.52764,1.85021,0
9.52496,1.84542,0
9.52228,1.84065,0
9.51959,1.83588,0
9.51689,1.83113,0
9.51419,1.82639,0
9.51148,1.82166,0
9.50876,1.81694,0
9.50603,1.81224,0
9.5033,1.80754,0
9.50056,1.80286,0
9.49781,1.79819,0
9.49505,1.79353,0
9.49229,1.78888,0
9.48952,1.78424,0
9.48675,1.77962,0
9.48396,1.775,0
9.48117,1.7704,0
9.47837,1.76581,0
9.47557,1.76123,0
9.47276,1.75666,0
9.46994,1.75211,0
9.46711,1.74756,0
9.46427,1.74303,0
9.46143,1.73851,0
9.45859,1.734,0
9.45573,1.72951,0
9.45287,1.72502,0
9.45,1.72055,0
9.44713,1.7161,0
9.44424,1.71164,0
9.44135,1.7072,0
9.43845,1.70278,0
9.43554,1.69837,0
9.43263,1.69397,0
9.42971,1.68958,0
9.42678,1.6852,0
9.42385,1.68084,0
9.42091,1.67649,0
9.41796,1.67215,0
9.415,1.66782,0
9.41204,1.66351,0
9.40907,1.6592,0
9.4061,1.65491,0
9.40311,1.65063,0
9.40013,1.64638,0
9.39712,1.64211,0
9.39412,1.63787,0
9.39111,1.63364,0
9.38809,1.62942,0
9.38506,1.62522,0
9.38203,1.62103,0
9.37899,1.61685,0
9.37594,1.61268,0
9.37289,1.60853,0
9.36983,1.60439,0
9.36676,1.60026,0
9.36368,1.59615,0
9.3606,1.59204,0
9.35751,1.58795,0
9.35441,1.58387,0
9.35131,1.5798,0
9.3482,1.57575,0
9.34508,1.57171,0
9.34196,1.56768,0
9.33883,1.56367,0
9.33569,1.55966,0
9.33254,1.55568,0
9.32939,1.5517,0
9.32622,1.54772,0
9.32306,1.54378,0
9.3199,1.53986,0
9.31671,1.53592,0
9.31352,1.53201,0
9.31033,1.52811,0
9.30713,1.52423,0
9.30392,1.52035,0
9.30071,1.5165,0
9.29748,1.51264,0
9.29425,1.50881,0
9.29101,1.50499,0
9.28778,1.50119,0
9.28452,1.49738,0
9.28126,1.4936,0
9.278,1.48983,0
9.27473,1.48608,0
9.27145,1.48233,0
9.26817,1.47861,0
9.26487,1.47489,0
9.26158,1.47119,0
9.25827,1.4675,0
9.25496,1.46382,0
9.25164,1.46016,0
9.24831,1.45651,0
9.24498,1.45287,0
9.24164,1.44925,0
9.2383,1.44564,0
9.23494,1.44204,0
9.23158,1.43846,0
