X,Y,Z
9.67172,2.13761,0
9.70669,2.09662,0
9.66781,2.12409,0
9.62894,2.15245,0
9.66194,2.14804,0
9.70981,2.14683,0
9.6228,2.11802,0
9.70199,2.09526,0
9.73896,2.18742,0
9.66767,2.10385,0
9.70261,2.14138,0
9.60222,2.1861,0
9.67536,2.19579,0
9.75341,2.11753,0
9.59602,2.05823,0
9.5631,2.06538,0
9.66437,2.00713,0
9.61787,2.07463,0
9.62721,2.04471,0
9.58251,2.20093,0
9.59999,2.09773,0
9.66456,2.12415,0
9.68588,1.98248,0
9.6046,1.95394,0
9.66136,1.95968,0
9.6367,2.03319,0
9.6246,2.04261,0
9.62613,2.01828,0
9.62677,2.04386,0
9.6025,2.00011,0
9.55882,2.16767,0
9.70827,2.01443,0
9.63779,2.0642,0
9.64182,1.97712,0
9.62955,2.07488,0
9.59151,1.9966,0
9.52903,2.01762,0
9.63713,1.90373,0
9.63117,1.9132,0
9.56231,1.98623,0
9.62576,1.9129,0
9.59545,1.90439,0
9.53199,1.88944,0
9.5282,1.9414,0
9.5446,1.85206,0
9.52099,2.02551,0
9.5864,1.86084,0
9.50218,1.89658,0
9.59982,2.01036,0
9.55856,1.90834,0
9.56903,2.01398,0
9.5393,2.02907,0
9.55175,1.88538,0
9.59815,1.87305,0
9.54165,1.90031,0
9.51233,1.79477,0
9.4873,1.82197,0
9.52552,1.85645,0
9.58357,1.84834,0
9.60203,1.98032,0
9.50214,1.875,0
9.55989,1.81685,0
9.50743,1.87516,0
9.51775,1.89894,0
9.48807,1.86123,0
9.53845,1.78574,0
9.49087,1.92147,0
9.55175,1.86377,0
9.4538,1.86276,0
9.5331,1.81463,0
9.50641,1.82659,0
9.45779,1.89047,0
9.53447,1.74133,0
9.44452,1.78796,0
9.57327,1.74837,0
9.49797,1.7533,0
9.41322,1.74478,0
9.49086,1.77601,0
9.48468,1.78234,0
9.53805,1.81633,0
9.44893,1.84466,0
9.4059,1.83058,0
9.45075,1.80572,0
9.53455,1.79332,0
9.52824,1.73047,0
9.47899,1.75983,0
9.39403,1.76367,0
9.43312,1.7358,0
9.50044,1.68616,0
9.37088,1.75895,0
9.34234,1.74506,0
9.50655,1.62917,0
9.4606,1.74218,0
9.37755,1.71469,0
9.38181,1.80873,0
9.49256,1.75439,0
9.47747,1.71244,0
9.458,1.6388,0
9.43941,1.71738,0
9.49377,1.61514,0
9.47781,1.69036,0
9.35587,1.66703,0
9.47722,1.66779,0
9.36914,1.56858,0
9.50618,1.63363,0
9.38245,1.69714,0
9.35262,1.64499,0
9.47983,1.5771,0
9.33617,1.67446,0
9.47177,1.64567,0
9.44821,1.59941,0
9.38358,1.67038,0
9.50845,1.66479,0
9.35017,1.71414,0
9.35312,1.64137,0
9.40649,1.64734,0
9.32127,1.56799,0
9.3724,1.62062,0
9.34196,1.57921,0
9.42208,1.63693,0
9.32037,1.5965,0
9.40524,1.61781,0
9.47114,1.62482,0
9.2689,1.55504,0
9.34072,1.64925,0
9.37358,1.5529,0
9.34638,1.53063,0
9.32513,1.54162,0
9.31652,1.61929,0
9.33802,1.53399,0
9.37723,1.52597,0
9.37136,1.61568,0
9.33191,1.47987,0
9.38563,1.53173,0
9.32591,1.55571,0
9.31598,1.53957,0
9.29728,1.44068,0
9.29858,1.53668,0
9.21317,1.47551,0
9.31876,1.57366,0
9.26737,1.44731,0
9.34579,1.45557,0
9.35163,1.60957,0
9.37067,1.51348,0
