Time,Pos_Z,Output_Z
10.8499,-5.99646,-0.997733
10.8666,-5.99652,-0.997706
10.8833,-5.99657,-0.997682
10.8999,-5.99662,-0.997662
10.9166,-5.99667,-0.997644
10.9332,-5.99672,-0.997629
10.9499,-5.99676,-0.997616
10.9666,-5.9968,-0.9976
10.9833,-5.99685,-0.997584
10.9999,-5.99689,-0.997571
11.0166,-5.99695,-0.997538
11.0333,-5.99698,-0.997534
11.0499,-5.99701,-0.997532
11.0666,-5.99704,-0.997532
11.0833,-5.99706,-0.997541
11.0999,-5.99708,-0.997559
11.1166,-5.99709,-0.997579
11.1333,-5.9971,-0.9976
11.1499,-5.99711,-0.997623
11.1666,-5.99712,-0.997648
11.1833,-5.99713,-0.997674
11.1999,-5.99714,-0.997703
11.2166,-5.99715,-0.997728
11.2333,-5.99716,-0.997745
11.2499,-5.99717,-0.997771
11.2666,-5.99717,-0.997799
11.2832,-5.99718,-0.997829
11.2999,-5.99718,-0.997862
11.3166,-5.99718,-0.997896
11.3333,-5.99718,-0.997932
11.3499,-5.99717,-0.997977
11.3666,-5.99716,-0.998024
11.3833,-5.99715,-0.998072
11.3999,-5.99714,-0.998122
11.4166,-5.99713,-0.998172
11.4333,-5.99712,-0.998224
11.4499,-5.99711,-0.998275
11.4666,-5.9971,-0.998318
11.4833,-5.9971,-0.998354
11.4999,-5.9971,-0.998389
11.5166,-5.9971,-0.998424
11.5333,-5.9971,-0.998458
11.5499,-5.99711,-0.99849
11.5666,-5.99711,-0.998522
11.5833,-5.99711,-0.998553
11.5999,-5.99713,-0.998571
11.6166,-5.99714,-0.99859
11.6333,-5.99716,-0.998609
11.6499,-5.99717,-0.998628
11.6666,-5.99718,-0.998646
11.6833,-5.9972,-0.998657
11.6999,-5.99722,-0.998674
11.7166,-5.99725,-0.998662
11.7333,-5.99729,-0.998651
11.7499,-5.99732,-0.998642
11.7666,-5.99736,-0.998633
11.7833,-5.99739,-0.998626
11.7999,-5.99742,-0.998624
11.8166,-5.99744,-0.998623
11.8333,-5.99747,-0.998624
11.8499,-5.9975,-0.998619
11.8666,-5.99752,-0.998617
11.8833,-5.99755,-0.998617
11.8999,-5.99758,-0.998607
11.9166,-5.9976,-0.998613
11.9333,-5.99762,-0.998621
11.9499,-5.99763,-0.99863
11.9666,-5.99765,-0.998637
11.9833,-5.99767,-0.99864
11.9999,-5.99769,-0.998644
12.0166,-5.99771,-0.998648
12.0333,-5.99773,-0.998655
12.0499,-5.99775,-0.998662
12.0666,-5.99776,-0.998672
12.0833,-5.99777,-0.998684
12.0999,-5.99779,-0.998697
12.1166,-5.9978,-0.998711
12.1333,-5.99781,-0.99872
12.1499,-5.99782,-0.998734
12.1666,-5.99783,-0.998748
12.1833,-5.99784,-0.99876
12.1999,-5.99786,-0.998774
12.2166,-5.99787,-0.99878
12.2333,-5.99789,-0.998779
12.2499,-5.99792,-0.998778
12.2666,-5.99794,-0.998779
12.2833,-5.99796,-0.99878
12.2999,-5.99797,-0.998783
12.3166,-5.99799,-0.998786
12.3333,-5.99801,-0.998791
12.3499,-5.99802,-0.998796
12.3666,-5.99803,-0.998811
12.3833,-5.99803,-0.99883
12.3999,-5.99804,-0.998849
12.4166,-5.99804,-0.998868
12.4333,-5.99805,-0.998886
12.4499,-5.99805,-0.998903
12.4666,-5.99806,-0.998921
12.4833,-5.99807,-0.998938
12.4999,-5.99807,-0.998956
12.5166,-5.99808,-0.998975
12.5333,-5.99808,-0.998993
12.5499,-5.99808,-0.999011
12.5666,-5.99809,-0.999026
12.5833,-5.9981,-0.999043
12.5999,-5.99812,-0.999042
12.6166,-5.99814,-0.999042
12.6333,-5.99815,-0.999046
12.6499,-5.99817,-0.99905
12.6666,-5.99818,-0.999058
12.6833,-5.99819,-0.999066
12.6999,-5.9982,-0.999077
12.7166,-5.99821,-0.999086
12.7333,-5.99822,-0.999091
12.7499,-5.99824,-0.999097
12.7666,-5.99825,-0.999102
12.7833,-5.99827,-0.999099
12.7999,-5.99828,-0.999103
12.8166,-5.9983,-0.999106
12.8333,-5.99831,-0.999109
12.8499,-5.99831,-0.999128
12.8666,-5.99832,-0.999146
12.8833,-5.99832,-0.999165
12.8999,-5.99832,-0.999182
12.9166,-5.99832,-0.999199
12.9333,-5.99833,-0.999217
12.95,-5.99833,-0.999234
12.9666,-5.99833,-0.999251
12.9833,-5.99834,-0.999261
12.9999,-5.99835,-0.999268
13.0166,-5.99836,-0.999281
13.0333,-5.99836,-0.999296
13.0499,-5.99837,-0.999312
13.0666,-5.99837,-0.999328
13.0833,-5.99837,-0.999345
13.0999,-5.99839,-0.999346
13.1166,-5.9984,-0.999346
13.1333,-5.99842,-0.999345
13.1499,-5.99844,-0.999342
13.1666,-5.99846,-0.999338
13.1833,-5.99848,-0.999334
13.1999,-5.9985,-0.999329
13.2166,-5.99853,-0.999307
13.2333,-5.99856,-0.999289
13.2499,-5.99858,-0.999273
13.2666,-5.99861,-0.99926
13.2833,-5.99863,-0.999248
13.3,-5.99865,-0.99924
13.3166,-5.99867,-0.999232
13.3333,-5.99869,-0.999227
13.3499,-5.9987,-0.999226
13.3666,-5.99871,-0.999229
13.3833,-5.99872,-0.999234
13.3999,-5.99873,-0.999239
13.4166,-5.99874,-0.999244
13.4333,-5.99875,-0.999245
13.4499,-5.99876,-0.999252
13.4666,-5.99876,-0.99926
13.4833,-5.99877,-0.999269
13.4999,-5.99877,-0.999281
13.5166,-5.99877,-0.999293
13.5333,-5.99878,-0.999306
13.5499,-5.99878,-0.999319
13.5666,-5.99878,-0.999333
13.5833,-5.99878,-0.999347
13.5999,-5.99878,-0.999367
